FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	IST	ISTS_RFCS	DATA_VERSION	PMID	URL_PUBMED	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	PBSSCORE	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0000463	FBgn0263108	20	20	56	56	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	BtbVII	E	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0024277	20	20	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	trio	D	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0029687	20	20	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	Vap-33-1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0085451	20	20	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	CG34422	B	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0086442	20	20	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	mib2	A	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0035422	20	20	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	RpL28	D	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0038475	20	20	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	Keap1	C	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0038645	20	20	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	CG7714	A	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0041210	20	20	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	HDAC4	B	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0085405	20	20	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	CG34376	A	pp	MI:0018 (yeast two-hybrid)
FBgn0000463	FBgn0052082	20	20	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Dl	CG32082	D	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0003567	9	10	6	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	su(Hw)	E	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0003870	9	10	9	9	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	ttk	E	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0005558	9	10	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	ey	D	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0262519	9	10	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	Mi-2	D	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0020312	9	10	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	CG4050	C	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0261565	9	10	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	Lmpt	C	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0052150	9	10	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	CG32150	C	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0052532	9	10	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	CG32532	D	pp	MI:0018 (yeast two-hybrid)
FBgn0000499	FBgn0053208	9	10	6	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	dsh	Mical	E	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0000028	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	acj6	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0000352	36	37	1	15	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	cos	A	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0000416	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Sap-r	A	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0001987	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Gli	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0003884	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	?Tub84B	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0004449	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Ten-m	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0004644	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	hh	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0005355	36	37	2	14	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Su(fu)	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0261954	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	east	A	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0010825	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Gug	A	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0261283	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	HLH106	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0019968	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Khc-73	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0022935	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	D19A	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0023479	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Tequila	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0024754	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Flo-1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0027508	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	tankyrase	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0028371	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	jbug	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0027291	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	l(1)G0156	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0027279	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	l(1)G0196	C	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0031306	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG4577	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0042627	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	v(2)k05816	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0031597	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG17612	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0033379	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Mys45A	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0034391	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG15080	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0035137	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG1233	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0035533	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Cip4	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0035690	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG10274	C	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0036187	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG11660	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0261550	36	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG42668	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0039140	36	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	Miro	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0040080	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	raps	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0050440	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG30440	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0052138	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG32138	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001079	FBgn0261551	36	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	fu	CG42669	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0001253	22	22	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	ImpE1	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0003141	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	pr	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0003410	22	22	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	sina	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0003607	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	Su(var)205	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0003870	22	22	9	9	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	ttk	E	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0008635	22	22	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	?Cop	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0010355	22	22	15	15	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	Taf1	E	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0014141	22	22	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	cher	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0085447	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	sif	A	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0020385	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	pug	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0067864	22	22	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	Patj	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0024432	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	Dlc90F	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0028371	22	22	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	jbug	C	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0032068	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	CG9466	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0036227	22	22	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	CG17826	C	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0037109	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	MED1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0039283	22	22	11	11	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	danr	E	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0039580	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	Gfat2	A	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0085405	22	22	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	CG34376	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0052532	22	22	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	CG32532	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001137	FBgn0027341	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	grk	Gfat1	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001319	FBgn0259212	41	41	7	7	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	kn	cno	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001319	FBgn0000606	41	41	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	kn	eve	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001319	FBgn0003053	41	41	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	kn	peb	D	pp	MI:0018 (yeast two-hybrid)
FBgn0001319	FBgn0003345	41	41	8	8	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	kn	sd	B	pp	MI:0018 (yeast two-hybrid)
FBgn0001319	FBgn0003870	41	41	9	9	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	kn	ttk	E	pp	MI:0018 (yeast two-hybrid)
FBgn0001319	FBgn0003891	41	41	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	kn	tud	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0039140	22	22	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	Miro	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0039600	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG1646	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0261836	22	22	11	11	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	Msp-300	B	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0052532	22	22	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG32532	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003660	FBgn0001149	12	12	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Syb	GstD1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003660	FBgn0010423	12	12	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Syb	TpnC47D	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003660	FBgn0011826	12	12	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Syb	Pp2B-14D	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003660	FBgn0263108	12	12	56	56	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Syb	BtbVII	E	pp	MI:0018 (yeast two-hybrid)
